time,id,value
2006-01-12,mobility_sa,-0.869189561861104
2006-01-12,orig,-1.164652590123
2006-01-12,seas_adj,-1.13364485648137
2006-01-12,seas_comp,-0.0310077336416235
2006-01-12,social_sa,0.889009738999362
2006-01-12,travel_sa,-1.64446665655753
2006-01-12,trendecon_sa,-0.249312747443561
2006-01-13,clothing_sa,-1.54230520440675
2006-01-13,fooddelivery_sa,-1.17440319279285
2006-01-13,garden_sa,-1.13338103163416
2006-01-13,luxury_sa,-1.71721803070628
2006-01-13,mobility_sa,-1.40099707353637
2006-01-13,orig,-1.25698938038433
2006-01-13,seas_adj,-1.27766136652256
2006-01-13,seas_comp,0.0206719861382292
2006-01-13,social_sa,0.396850148727909
2006-01-13,travel_sa,0.842968068556825
2006-01-13,trendecon_sa,0.426833150067391
2006-01-14,clothing_sa,-0.474589606594886
2006-01-14,fooddelivery_sa,-2.05356717146541
2006-01-14,garden_sa,-1.56870534260775
2006-01-14,luxury_sa,-1.90104839488883
2006-01-14,mobility_sa,-1.69730765355352
2006-01-14,orig,-0.444691324406012
2006-01-14,seas_adj,-0.816441201278591
2006-01-14,seas_comp,0.371749876872579
2006-01-14,social_sa,0.285706717672269
2006-01-14,travel_sa,-1.97622956496694
2006-01-14,trendecon_sa,0.365777533623367
2006-01-15,clothing_sa,-1.2894469113119
2006-01-15,fooddelivery_sa,-1.27922811223331
2006-01-15,garden_sa,-1.3939281707141
2006-01-15,luxury_sa,-1.99099776587991
2006-01-15,mobility_sa,-0.345138922325187
2006-01-15,orig,-0.344456556233646
2006-01-15,seas_adj,-0.567986012459314
2006-01-15,seas_comp,0.223529456225667
2006-01-15,social_sa,0.622517224682084
2006-01-15,travel_sa,-2.55290051918782
2006-01-15,trendecon_sa,0.871985048448592
2006-01-16,clothing_sa,-1.30578106167912
2006-01-16,fooddelivery_sa,-1.20993338715848
2006-01-16,garden_sa,-1.25294209214885
2006-01-16,luxury_sa,-1.51302719076382
2006-01-16,mobility_sa,-0.442835980167656
2006-01-16,orig,-1.86571301227006
2006-01-16,seas_adj,-1.7088271393208
2006-01-16,seas_comp,-0.156885872949257
2006-01-16,social_sa,0.713945764893038
2006-01-16,travel_sa,-1.29487842377783
2006-01-16,trendecon_sa,1.08055158980962
2006-01-17,clothing_sa,-1.37782958844372
2006-01-17,fooddelivery_sa,-1.20657206968674
2006-01-17,garden_sa,-0.958466811875848
2006-01-17,luxury_sa,-0.972897139380475
2006-01-17,mobility_sa,-1.82564565846465
2006-01-17,orig,-0.882764507119904
2006-01-17,seas_adj,-0.629376936909132
2006-01-17,seas_comp,-0.253387570210771
2006-01-17,social_sa,1.18659955407332
2006-01-17,travel_sa,-2.3991580469927
2006-01-17,trendecon_sa,0.34212841904993
2006-01-18,clothing_sa,-1.40438503592827
2006-01-18,fooddelivery_sa,-0.268309663736016
2006-01-18,garden_sa,-0.524179715715028
