time,geo,variable,value
2020-01-01,ag,stringency,0
2020-01-01,ag,stringency_plus,0
2020-01-01,ai,stringency,0
2020-01-01,ai,stringency_plus,0
2020-01-01,ar,stringency,0
2020-01-01,ar,stringency_plus,0
2020-01-01,be,stringency,0
2020-01-01,be,stringency_plus,0
2020-01-01,bl,stringency,0
2020-01-01,bl,stringency_plus,0
2020-01-01,bs,stringency,0
2020-01-01,bs,stringency_plus,0
2020-01-01,ch,stringency,0
2020-01-01,ch,stringency_plus,0
2020-01-01,fr,stringency,0
2020-01-01,fr,stringency_plus,0
2020-01-01,ge,stringency,0
2020-01-01,ge,stringency_plus,0
2020-01-01,gl,stringency,0
2020-01-01,gl,stringency_plus,0
2020-01-01,gr,stringency,0
2020-01-01,gr,stringency_plus,0
2020-01-01,ju,stringency,0
2020-01-01,ju,stringency_plus,0
2020-01-01,lu,stringency,0
2020-01-01,lu,stringency_plus,0
2020-01-01,ne,stringency,0
2020-01-01,ne,stringency_plus,0
2020-01-01,nw,stringency,0
2020-01-01,nw,stringency_plus,0
2020-01-01,ow,stringency,0
2020-01-01,ow,stringency_plus,0
2020-01-01,sg,stringency,0
2020-01-01,sg,stringency_plus,0
2020-01-01,sh,stringency,0
2020-01-01,sh,stringency_plus,0
2020-01-01,so,stringency,0
2020-01-01,so,stringency_plus,0
2020-01-01,sz,stringency,0
2020-01-01,sz,stringency_plus,0
2020-01-01,tg,stringency,0
2020-01-01,tg,stringency_plus,0
2020-01-01,ti,stringency,0
2020-01-01,ti,stringency_plus,0
2020-01-01,ur,stringency,0
2020-01-01,ur,stringency_plus,0
2020-01-01,vd,stringency,0
2020-01-01,vd,stringency_plus,0
2020-01-01,vs,stringency,0
2020-01-01,vs,stringency_plus,0
2020-01-01,zg,stringency,0
2020-01-01,zg,stringency_plus,0
2020-01-01,zh,stringency,0
2020-01-01,zh,stringency_plus,0
2020-01-02,ag,stringency,0
2020-01-02,ag,stringency_plus,0
2020-01-02,ai,stringency,0
2020-01-02,ai,stringency_plus,0
2020-01-02,ar,stringency,0
2020-01-02,ar,stringency_plus,0
2020-01-02,be,stringency,0
2020-01-02,be,stringency_plus,0
2020-01-02,bl,stringency,0
2020-01-02,bl,stringency_plus,0
2020-01-02,bs,stringency,0
2020-01-02,bs,stringency_plus,0
2020-01-02,ch,stringency,0
2020-01-02,ch,stringency_plus,0
2020-01-02,fr,stringency,0
2020-01-02,fr,stringency_plus,0
2020-01-02,ge,stringency,0
2020-01-02,ge,stringency_plus,0
2020-01-02,gl,stringency,0
2020-01-02,gl,stringency_plus,0
2020-01-02,gr,stringency,0
2020-01-02,gr,stringency_plus,0
2020-01-02,ju,stringency,0
2020-01-02,ju,stringency_plus,0
2020-01-02,lu,stringency,0
2020-01-02,lu,stringency_plus,0
2020-01-02,ne,stringency,0
2020-01-02,ne,stringency_plus,0
2020-01-02,nw,stringency,0
2020-01-02,nw,stringency_plus,0
2020-01-02,ow,stringency,0
2020-01-02,ow,stringency_plus,0
2020-01-02,sg,stringency,0
2020-01-02,sg,stringency_plus,0
2020-01-02,sh,stringency,0
2020-01-02,sh,stringency_plus,0
2020-01-02,so,stringency,0
2020-01-02,so,stringency_plus,0
2020-01-02,sz,stringency,0
2020-01-02,sz,stringency_plus,0
2020-01-02,tg,stringency,0
2020-01-02,tg,stringency_plus,0
2020-01-02,ti,stringency,0
2020-01-02,ti,stringency_plus,0
2020-01-02,ur,stringency,0
2020-01-02,ur,stringency_plus,0
2020-01-02,vd,stringency,0
2020-01-02,vd,stringency_plus,0
2020-01-02,vs,stringency,0
2020-01-02,vs,stringency_plus,0
2020-01-02,zg,stringency,0
2020-01-02,zg,stringency_plus,0
2020-01-02,zh,stringency,0
2020-01-02,zh,stringency_plus,0
2020-01-03,ag,stringency,0
2020-01-03,ag,stringency_plus,0
2020-01-03,ai,stringency,0
2020-01-03,ai,stringency_plus,0
2020-01-03,ar,stringency,0
2020-01-03,ar,stringency_plus,0
2020-01-03,be,stringency,0
2020-01-03,be,stringency_plus,0
2020-01-03,bl,stringency,0
2020-01-03,bl,stringency_plus,0
2020-01-03,bs,stringency,0
2020-01-03,bs,stringency_plus,0
2020-01-03,ch,stringency,0
2020-01-03,ch,stringency_plus,0
2020-01-03,fr,stringency,0
2020-01-03,fr,stringency_plus,0
2020-01-03,ge,stringency,0
2020-01-03,ge,stringency_plus,0
2020-01-03,gl,stringency,0
2020-01-03,gl,stringency_plus,0
2020-01-03,gr,stringency,0
2020-01-03,gr,stringency_plus,0
2020-01-03,ju,stringency,0
2020-01-03,ju,stringency_plus,0
2020-01-03,lu,stringency,0
2020-01-03,lu,stringency_plus,0
2020-01-03,ne,stringency,0
2020-01-03,ne,stringency_plus,0
2020-01-03,nw,stringency,0
2020-01-03,nw,stringency_plus,0
2020-01-03,ow,stringency,0
2020-01-03,ow,stringency_plus,0
2020-01-03,sg,stringency,0
2020-01-03,sg,stringency_plus,0
2020-01-03,sh,stringency,0
2020-01-03,sh,stringency_plus,0
2020-01-03,so,stringency,0
2020-01-03,so,stringency_plus,0
2020-01-03,sz,stringency,0
2020-01-03,sz,stringency_plus,0
2020-01-03,tg,stringency,0
2020-01-03,tg,stringency_plus,0
2020-01-03,ti,stringency,0
2020-01-03,ti,stringency_plus,0
2020-01-03,ur,stringency,0
2020-01-03,ur,stringency_plus,0
2020-01-03,vd,stringency,0
2020-01-03,vd,stringency_plus,0
2020-01-03,vs,stringency,0
2020-01-03,vs,stringency_plus,0
2020-01-03,zg,stringency,0
2020-01-03,zg,stringency_plus,0
2020-01-03,zh,stringency,0
2020-01-03,zh,stringency_plus,0
2020-01-04,ag,stringency,0
2020-01-04,ag,stringency_plus,0
2020-01-04,ai,stringency,0
2020-01-04,ai,stringency_plus,0
2020-01-04,ar,stringency,0
2020-01-04,ar,stringency_plus,0
2020-01-04,be,stringency,0
2020-01-04,be,stringency_plus,0
2020-01-04,bl,stringency,0
2020-01-04,bl,stringency_plus,0
2020-01-04,bs,stringency,0
2020-01-04,bs,stringency_plus,0
2020-01-04,ch,stringency,0
2020-01-04,ch,stringency_plus,0
2020-01-04,fr,stringency,0
2020-01-04,fr,stringency_plus,0
2020-01-04,ge,stringency,0
2020-01-04,ge,stringency_plus,0
2020-01-04,gl,stringency,0
2020-01-04,gl,stringency_plus,0
2020-01-04,gr,stringency,0
2020-01-04,gr,stringency_plus,0
2020-01-04,ju,stringency,0
2020-01-04,ju,stringency_plus,0
2020-01-04,lu,stringency,0
2020-01-04,lu,stringency_plus,0
2020-01-04,ne,stringency,0
2020-01-04,ne,stringency_plus,0
2020-01-04,nw,stringency,0
2020-01-04,nw,stringency_plus,0
2020-01-04,ow,stringency,0
2020-01-04,ow,stringency_plus,0
2020-01-04,sg,stringency,0
2020-01-04,sg,stringency_plus,0
2020-01-04,sh,stringency,0
2020-01-04,sh,stringency_plus,0
2020-01-04,so,stringency,0
2020-01-04,so,stringency_plus,0
2020-01-04,sz,stringency,0
2020-01-04,sz,stringency_plus,0
2020-01-04,tg,stringency,0
2020-01-04,tg,stringency_plus,0
2020-01-04,ti,stringency,0
2020-01-04,ti,stringency_plus,0
2020-01-04,ur,stringency,0
2020-01-04,ur,stringency_plus,0
2020-01-04,vd,stringency,0
2020-01-04,vd,stringency_plus,0
2020-01-04,vs,stringency,0
2020-01-04,vs,stringency_plus,0
2020-01-04,zg,stringency,0
2020-01-04,zg,stringency_plus,0
2020-01-04,zh,stringency,0
2020-01-04,zh,stringency_plus,0
2020-01-05,ag,stringency,0
2020-01-05,ag,stringency_plus,0
2020-01-05,ai,stringency,0
2020-01-05,ai,stringency_plus,0
2020-01-05,ar,stringency,0
2020-01-05,ar,stringency_plus,0
2020-01-05,be,stringency,0
2020-01-05,be,stringency_plus,0
2020-01-05,bl,stringency,0
2020-01-05,bl,stringency_plus,0
2020-01-05,bs,stringency,0
2020-01-05,bs,stringency_plus,0
2020-01-05,ch,stringency,0
2020-01-05,ch,stringency_plus,0
2020-01-05,fr,stringency,0
2020-01-05,fr,stringency_plus,0
2020-01-05,ge,stringency,0
2020-01-05,ge,stringency_plus,0
2020-01-05,gl,stringency,0
2020-01-05,gl,stringency_plus,0
2020-01-05,gr,stringency,0
2020-01-05,gr,stringency_plus,0
2020-01-05,ju,stringency,0
2020-01-05,ju,stringency_plus,0
2020-01-05,lu,stringency,0
2020-01-05,lu,stringency_plus,0
2020-01-05,ne,stringency,0
2020-01-05,ne,stringency_plus,0
2020-01-05,nw,stringency,0
2020-01-05,nw,stringency_plus,0
2020-01-05,ow,stringency,0
2020-01-05,ow,stringency_plus,0
2020-01-05,sg,stringency,0
2020-01-05,sg,stringency_plus,0
2020-01-05,sh,stringency,0
2020-01-05,sh,stringency_plus,0
2020-01-05,so,stringency,0
2020-01-05,so,stringency_plus,0
2020-01-05,sz,stringency,0
2020-01-05,sz,stringency_plus,0
2020-01-05,tg,stringency,0
2020-01-05,tg,stringency_plus,0
2020-01-05,ti,stringency,0
2020-01-05,ti,stringency_plus,0
2020-01-05,ur,stringency,0
2020-01-05,ur,stringency_plus,0
2020-01-05,vd,stringency,0
2020-01-05,vd,stringency_plus,0
2020-01-05,vs,stringency,0
2020-01-05,vs,stringency_plus,0
2020-01-05,zg,stringency,0
2020-01-05,zg,stringency_plus,0
2020-01-05,zh,stringency,0
2020-01-05,zh,stringency_plus,0
2020-01-06,ag,stringency,0
2020-01-06,ag,stringency_plus,0
2020-01-06,ai,stringency,0
2020-01-06,ai,stringency_plus,0
2020-01-06,ar,stringency,0
2020-01-06,ar,stringency_plus,0
2020-01-06,be,stringency,0
2020-01-06,be,stringency_plus,0
2020-01-06,bl,stringency,0
2020-01-06,bl,stringency_plus,0
2020-01-06,bs,stringency,0
2020-01-06,bs,stringency_plus,0
2020-01-06,ch,stringency,0
2020-01-06,ch,stringency_plus,0
2020-01-06,fr,stringency,0
2020-01-06,fr,stringency_plus,0
2020-01-06,ge,stringency,0
2020-01-06,ge,stringency_plus,0
2020-01-06,gl,stringency,0
2020-01-06,gl,stringency_plus,0
2020-01-06,gr,stringency,0
2020-01-06,gr,stringency_plus,0
2020-01-06,ju,stringency,0
2020-01-06,ju,stringency_plus,0
2020-01-06,lu,stringency,0
2020-01-06,lu,stringency_plus,0
2020-01-06,ne,stringency,0
2020-01-06,ne,stringency_plus,0
2020-01-06,nw,stringency,0
2020-01-06,nw,stringency_plus,0
2020-01-06,ow,stringency,0
2020-01-06,ow,stringency_plus,0
2020-01-06,sg,stringency,0
2020-01-06,sg,stringency_plus,0
2020-01-06,sh,stringency,0
2020-01-06,sh,stringency_plus,0
2020-01-06,so,stringency,0
2020-01-06,so,stringency_plus,0
2020-01-06,sz,stringency,0
2020-01-06,sz,stringency_plus,0
2020-01-06,tg,stringency,0
2020-01-06,tg,stringency_plus,0
2020-01-06,ti,stringency,0
2020-01-06,ti,stringency_plus,0
2020-01-06,ur,stringency,0
2020-01-06,ur,stringency_plus,0
2020-01-06,vd,stringency,0
2020-01-06,vd,stringency_plus,0
2020-01-06,vs,stringency,0
2020-01-06,vs,stringency_plus,0
2020-01-06,zg,stringency,0
2020-01-06,zg,stringency_plus,0
2020-01-06,zh,stringency,0
2020-01-06,zh,stringency_plus,0
2020-01-07,ag,stringency,0
2020-01-07,ag,stringency_plus,0
2020-01-07,ai,stringency,0
2020-01-07,ai,stringency_plus,0
2020-01-07,ar,stringency,0
2020-01-07,ar,stringency_plus,0
2020-01-07,be,stringency,0
2020-01-07,be,stringency_plus,0
2020-01-07,bl,stringency,0
2020-01-07,bl,stringency_plus,0
2020-01-07,bs,stringency,0
2020-01-07,bs,stringency_plus,0
2020-01-07,ch,stringency,0
2020-01-07,ch,stringency_plus,0
2020-01-07,fr,stringency,0
2020-01-07,fr,stringency_plus,0
2020-01-07,ge,stringency,0
2020-01-07,ge,stringency_plus,0
2020-01-07,gl,stringency,0
2020-01-07,gl,stringency_plus,0
2020-01-07,gr,stringency,0
2020-01-07,gr,stringency_plus,0
2020-01-07,ju,stringency,0
2020-01-07,ju,stringency_plus,0
2020-01-07,lu,stringency,0
2020-01-07,lu,stringency_plus,0
2020-01-07,ne,stringency,0
2020-01-07,ne,stringency_plus,0
2020-01-07,nw,stringency,0
2020-01-07,nw,stringency_plus,0
2020-01-07,ow,stringency,0
2020-01-07,ow,stringency_plus,0
2020-01-07,sg,stringency,0
2020-01-07,sg,stringency_plus,0
2020-01-07,sh,stringency,0
2020-01-07,sh,stringency_plus,0
2020-01-07,so,stringency,0
2020-01-07,so,stringency_plus,0
2020-01-07,sz,stringency,0
2020-01-07,sz,stringency_plus,0
2020-01-07,tg,stringency,0
2020-01-07,tg,stringency_plus,0
2020-01-07,ti,stringency,0
2020-01-07,ti,stringency_plus,0
2020-01-07,ur,stringency,0
2020-01-07,ur,stringency_plus,0
2020-01-07,vd,stringency,0
2020-01-07,vd,stringency_plus,0
2020-01-07,vs,stringency,0
2020-01-07,vs,stringency_plus,0
2020-01-07,zg,stringency,0
2020-01-07,zg,stringency_plus,0
2020-01-07,zh,stringency,0
2020-01-07,zh,stringency_plus,0
2020-01-08,ag,stringency,0
2020-01-08,ag,stringency_plus,0
2020-01-08,ai,stringency,0
2020-01-08,ai,stringency_plus,0
2020-01-08,ar,stringency,0
2020-01-08,ar,stringency_plus,0
2020-01-08,be,stringency,0
2020-01-08,be,stringency_plus,0
2020-01-08,bl,stringency,0
2020-01-08,bl,stringency_plus,0
2020-01-08,bs,stringency,0
2020-01-08,bs,stringency_plus,0
2020-01-08,ch,stringency,0
2020-01-08,ch,stringency_plus,0
2020-01-08,fr,stringency,0
2020-01-08,fr,stringency_plus,0
2020-01-08,ge,stringency,0
2020-01-08,ge,stringency_plus,0
2020-01-08,gl,stringency,0
2020-01-08,gl,stringency_plus,0
2020-01-08,gr,stringency,0
2020-01-08,gr,stringency_plus,0
2020-01-08,ju,stringency,0
2020-01-08,ju,stringency_plus,0
2020-01-08,lu,stringency,0
2020-01-08,lu,stringency_plus,0
2020-01-08,ne,stringency,0
2020-01-08,ne,stringency_plus,0
2020-01-08,nw,stringency,0
2020-01-08,nw,stringency_plus,0
2020-01-08,ow,stringency,0
2020-01-08,ow,stringency_plus,0
2020-01-08,sg,stringency,0
2020-01-08,sg,stringency_plus,0
2020-01-08,sh,stringency,0
2020-01-08,sh,stringency_plus,0
2020-01-08,so,stringency,0
2020-01-08,so,stringency_plus,0
2020-01-08,sz,stringency,0
2020-01-08,sz,stringency_plus,0
2020-01-08,tg,stringency,0
2020-01-08,tg,stringency_plus,0
2020-01-08,ti,stringency,0
2020-01-08,ti,stringency_plus,0
2020-01-08,ur,stringency,0
2020-01-08,ur,stringency_plus,0
2020-01-08,vd,stringency,0
2020-01-08,vd,stringency_plus,0
2020-01-08,vs,stringency,0
2020-01-08,vs,stringency_plus,0
2020-01-08,zg,stringency,0
2020-01-08,zg,stringency_plus,0
2020-01-08,zh,stringency,0
2020-01-08,zh,stringency_plus,0
2020-01-09,ag,stringency,0
2020-01-09,ag,stringency_plus,0
2020-01-09,ai,stringency,0
2020-01-09,ai,stringency_plus,0
2020-01-09,ar,stringency,0
2020-01-09,ar,stringency_plus,0
2020-01-09,be,stringency,0
2020-01-09,be,stringency_plus,0
2020-01-09,bl,stringency,0
2020-01-09,bl,stringency_plus,0
2020-01-09,bs,stringency,0
2020-01-09,bs,stringency_plus,0
2020-01-09,ch,stringency,0
2020-01-09,ch,stringency_plus,0
2020-01-09,fr,stringency,0
2020-01-09,fr,stringency_plus,0
2020-01-09,ge,stringency,0
2020-01-09,ge,stringency_plus,0
2020-01-09,gl,stringency,0
2020-01-09,gl,stringency_plus,0
2020-01-09,gr,stringency,0
2020-01-09,gr,stringency_plus,0
2020-01-09,ju,stringency,0
2020-01-09,ju,stringency_plus,0
2020-01-09,lu,stringency,0
2020-01-09,lu,stringency_plus,0
2020-01-09,ne,stringency,0
2020-01-09,ne,stringency_plus,0
2020-01-09,nw,stringency,0
2020-01-09,nw,stringency_plus,0
2020-01-09,ow,stringency,0
2020-01-09,ow,stringency_plus,0
2020-01-09,sg,stringency,0
2020-01-09,sg,stringency_plus,0
2020-01-09,sh,stringency,0
2020-01-09,sh,stringency_plus,0
2020-01-09,so,stringency,0
2020-01-09,so,stringency_plus,0
2020-01-09,sz,stringency,0
2020-01-09,sz,stringency_plus,0
2020-01-09,tg,stringency,0
2020-01-09,tg,stringency_plus,0
2020-01-09,ti,stringency,0
2020-01-09,ti,stringency_plus,0
2020-01-09,ur,stringency,0
2020-01-09,ur,stringency_plus,0
2020-01-09,vd,stringency,0
2020-01-09,vd,stringency_plus,0
2020-01-09,vs,stringency,0
2020-01-09,vs,stringency_plus,0
2020-01-09,zg,stringency,0
2020-01-09,zg,stringency_plus,0
2020-01-09,zh,stringency,0
2020-01-09,zh,stringency_plus,0
2020-01-10,ag,stringency,0
2020-01-10,ag,stringency_plus,0
2020-01-10,ai,stringency,0
2020-01-10,ai,stringency_plus,0
2020-01-10,ar,stringency,0
2020-01-10,ar,stringency_plus,0
2020-01-10,be,stringency,0
2020-01-10,be,stringency_plus,0
2020-01-10,bl,stringency,0
2020-01-10,bl,stringency_plus,0
2020-01-10,bs,stringency,0
2020-01-10,bs,stringency_plus,0
2020-01-10,ch,stringency,0
2020-01-10,ch,stringency_plus,0
2020-01-10,fr,stringency,0
2020-01-10,fr,stringency_plus,0
2020-01-10,ge,stringency,0
2020-01-10,ge,stringency_plus,0
2020-01-10,gl,stringency,0
2020-01-10,gl,stringency_plus,0
2020-01-10,gr,stringency,0
2020-01-10,gr,stringency_plus,0
2020-01-10,ju,stringency,0
2020-01-10,ju,stringency_plus,0
2020-01-10,lu,stringency,0
2020-01-10,lu,stringency_plus,0
2020-01-10,ne,stringency,0
2020-01-10,ne,stringency_plus,0
2020-01-10,nw,stringency,0
2020-01-10,nw,stringency_plus,0
2020-01-10,ow,stringency,0
2020-01-10,ow,stringency_plus,0
2020-01-10,sg,stringency,0
2020-01-10,sg,stringency_plus,0
2020-01-10,sh,stringency,0
2020-01-10,sh,stringency_plus,0
2020-01-10,so,stringency,0
2020-01-10,so,stringency_plus,0
2020-01-10,sz,stringency,0
2020-01-10,sz,stringency_plus,0
2020-01-10,tg,stringency,0
2020-01-10,tg,stringency_plus,0
2020-01-10,ti,stringency,0
2020-01-10,ti,stringency_plus,0
2020-01-10,ur,stringency,0
2020-01-10,ur,stringency_plus,0
2020-01-10,vd,stringency,0
2020-01-10,vd,stringency_plus,0
2020-01-10,vs,stringency,0
2020-01-10,vs,stringency_plus,0
2020-01-10,zg,stringency,0
2020-01-10,zg,stringency_plus,0
2020-01-10,zh,stringency,0
2020-01-10,zh,stringency_plus,0
2020-01-11,ag,stringency,0
2020-01-11,ag,stringency_plus,0
2020-01-11,ai,stringency,0
2020-01-11,ai,stringency_plus,0
2020-01-11,ar,stringency,0
2020-01-11,ar,stringency_plus,0
2020-01-11,be,stringency,0
2020-01-11,be,stringency_plus,0
2020-01-11,bl,stringency,0
2020-01-11,bl,stringency_plus,0
2020-01-11,bs,stringency,0
2020-01-11,bs,stringency_plus,0
2020-01-11,ch,stringency,0
2020-01-11,ch,stringency_plus,0
2020-01-11,fr,stringency,0
2020-01-11,fr,stringency_plus,0
2020-01-11,ge,stringency,0
2020-01-11,ge,stringency_plus,0
2020-01-11,gl,stringency,0
2020-01-11,gl,stringency_plus,0
2020-01-11,gr,stringency,0
2020-01-11,gr,stringency_plus,0
2020-01-11,ju,stringency,0
2020-01-11,ju,stringency_plus,0
2020-01-11,lu,stringency,0
2020-01-11,lu,stringency_plus,0
2020-01-11,ne,stringency,0
2020-01-11,ne,stringency_plus,0
2020-01-11,nw,stringency,0
2020-01-11,nw,stringency_plus,0
2020-01-11,ow,stringency,0
2020-01-11,ow,stringency_plus,0
2020-01-11,sg,stringency,0
2020-01-11,sg,stringency_plus,0
2020-01-11,sh,stringency,0
2020-01-11,sh,stringency_plus,0
2020-01-11,so,stringency,0
2020-01-11,so,stringency_plus,0
2020-01-11,sz,stringency,0
2020-01-11,sz,stringency_plus,0
2020-01-11,tg,stringency,0
2020-01-11,tg,stringency_plus,0
2020-01-11,ti,stringency,0
2020-01-11,ti,stringency_plus,0
2020-01-11,ur,stringency,0
2020-01-11,ur,stringency_plus,0
2020-01-11,vd,stringency,0
2020-01-11,vd,stringency_plus,0
2020-01-11,vs,stringency,0
2020-01-11,vs,stringency_plus,0
2020-01-11,zg,stringency,0
2020-01-11,zg,stringency_plus,0
2020-01-11,zh,stringency,0
2020-01-11,zh,stringency_plus,0
2020-01-12,ag,stringency,0
2020-01-12,ag,stringency_plus,0
2020-01-12,ai,stringency,0
2020-01-12,ai,stringency_plus,0
2020-01-12,ar,stringency,0
2020-01-12,ar,stringency_plus,0
2020-01-12,be,stringency,0
2020-01-12,be,stringency_plus,0
2020-01-12,bl,stringency,0
2020-01-12,bl,stringency_plus,0
2020-01-12,bs,stringency,0
2020-01-12,bs,stringency_plus,0
2020-01-12,ch,stringency,0
2020-01-12,ch,stringency_plus,0
2020-01-12,fr,stringency,0
2020-01-12,fr,stringency_plus,0
2020-01-12,ge,stringency,0
2020-01-12,ge,stringency_plus,0
2020-01-12,gl,stringency,0
2020-01-12,gl,stringency_plus,0
2020-01-12,gr,stringency,0
2020-01-12,gr,stringency_plus,0
2020-01-12,ju,stringency,0
2020-01-12,ju,stringency_plus,0
2020-01-12,lu,stringency,0
2020-01-12,lu,stringency_plus,0
2020-01-12,ne,stringency,0
2020-01-12,ne,stringency_plus,0
2020-01-12,nw,stringency,0
2020-01-12,nw,stringency_plus,0
2020-01-12,ow,stringency,0
2020-01-12,ow,stringency_plus,0
2020-01-12,sg,stringency,0
2020-01-12,sg,stringency_plus,0
2020-01-12,sh,stringency,0
2020-01-12,sh,stringency_plus,0
2020-01-12,so,stringency,0
2020-01-12,so,stringency_plus,0
2020-01-12,sz,stringency,0
2020-01-12,sz,stringency_plus,0
2020-01-12,tg,stringency,0
2020-01-12,tg,stringency_plus,0
2020-01-12,ti,stringency,0
2020-01-12,ti,stringency_plus,0
2020-01-12,ur,stringency,0
2020-01-12,ur,stringency_plus,0
2020-01-12,vd,stringency,0
2020-01-12,vd,stringency_plus,0
2020-01-12,vs,stringency,0
2020-01-12,vs,stringency_plus,0
2020-01-12,zg,stringency,0
2020-01-12,zg,stringency_plus,0
2020-01-12,zh,stringency,0
2020-01-12,zh,stringency_plus,0
2020-01-13,ag,stringency,0
2020-01-13,ag,stringency_plus,0
2020-01-13,ai,stringency,0
2020-01-13,ai,stringency_plus,0
2020-01-13,ar,stringency,0
2020-01-13,ar,stringency_plus,0
2020-01-13,be,stringency,0
2020-01-13,be,stringency_plus,0
2020-01-13,bl,stringency,0
2020-01-13,bl,stringency_plus,0
2020-01-13,bs,stringency,0
2020-01-13,bs,stringency_plus,0
2020-01-13,ch,stringency,0
2020-01-13,ch,stringency_plus,0
2020-01-13,fr,stringency,0
2020-01-13,fr,stringency_plus,0
2020-01-13,ge,stringency,0
2020-01-13,ge,stringency_plus,0
2020-01-13,gl,stringency,0
2020-01-13,gl,stringency_plus,0
2020-01-13,gr,stringency,0
2020-01-13,gr,stringency_plus,0
2020-01-13,ju,stringency,0
2020-01-13,ju,stringency_plus,0
2020-01-13,lu,stringency,0
2020-01-13,lu,stringency_plus,0
2020-01-13,ne,stringency,0
2020-01-13,ne,stringency_plus,0
2020-01-13,nw,stringency,0
2020-01-13,nw,stringency_plus,0
2020-01-13,ow,stringency,0
2020-01-13,ow,stringency_plus,0
2020-01-13,sg,stringency,0
2020-01-13,sg,stringency_plus,0
2020-01-13,sh,stringency,0
2020-01-13,sh,stringency_plus,0
2020-01-13,so,stringency,0
2020-01-13,so,stringency_plus,0
2020-01-13,sz,stringency,0
2020-01-13,sz,stringency_plus,0
2020-01-13,tg,stringency,0
2020-01-13,tg,stringency_plus,0
2020-01-13,ti,stringency,0
2020-01-13,ti,stringency_plus,0
2020-01-13,ur,stringency,0
2020-01-13,ur,stringency_plus,0
2020-01-13,vd,stringency,0
2020-01-13,vd,stringency_plus,0
2020-01-13,vs,stringency,0
2020-01-13,vs,stringency_plus,0
2020-01-13,zg,stringency,0
2020-01-13,zg,stringency_plus,0
2020-01-13,zh,stringency,0
2020-01-13,zh,stringency_plus,0
2020-01-14,ag,stringency,0
2020-01-14,ag,stringency_plus,0
2020-01-14,ai,stringency,0
2020-01-14,ai,stringency_plus,0
2020-01-14,ar,stringency,0
2020-01-14,ar,stringency_plus,0
2020-01-14,be,stringency,0
2020-01-14,be,stringency_plus,0
2020-01-14,bl,stringency,0
2020-01-14,bl,stringency_plus,0
2020-01-14,bs,stringency,0
2020-01-14,bs,stringency_plus,0
2020-01-14,ch,stringency,0
2020-01-14,ch,stringency_plus,0
2020-01-14,fr,stringency,0
2020-01-14,fr,stringency_plus,0
2020-01-14,ge,stringency,0
2020-01-14,ge,stringency_plus,0
2020-01-14,gl,stringency,0
2020-01-14,gl,stringency_plus,0
2020-01-14,gr,stringency,0
2020-01-14,gr,stringency_plus,0
2020-01-14,ju,stringency,0
2020-01-14,ju,stringency_plus,0
2020-01-14,lu,stringency,0
2020-01-14,lu,stringency_plus,0
2020-01-14,ne,stringency,0
2020-01-14,ne,stringency_plus,0
2020-01-14,nw,stringency,0
2020-01-14,nw,stringency_plus,0
2020-01-14,ow,stringency,0
2020-01-14,ow,stringency_plus,0
2020-01-14,sg,stringency,0
2020-01-14,sg,stringency_plus,0
2020-01-14,sh,stringency,0
2020-01-14,sh,stringency_plus,0
2020-01-14,so,stringency,0
2020-01-14,so,stringency_plus,0
2020-01-14,sz,stringency,0
2020-01-14,sz,stringency_plus,0
2020-01-14,tg,stringency,0
2020-01-14,tg,stringency_plus,0
2020-01-14,ti,stringency,0
2020-01-14,ti,stringency_plus,0
2020-01-14,ur,stringency,0
2020-01-14,ur,stringency_plus,0
2020-01-14,vd,stringency,0
2020-01-14,vd,stringency_plus,0
2020-01-14,vs,stringency,0
2020-01-14,vs,stringency_plus,0
2020-01-14,zg,stringency,0
2020-01-14,zg,stringency_plus,0
2020-01-14,zh,stringency,0
2020-01-14,zh,stringency_plus,0
2020-01-15,ag,stringency,0
2020-01-15,ag,stringency_plus,0
2020-01-15,ai,stringency,0
2020-01-15,ai,stringency_plus,0
2020-01-15,ar,stringency,0
2020-01-15,ar,stringency_plus,0
2020-01-15,be,stringency,0
2020-01-15,be,stringency_plus,0
2020-01-15,bl,stringency,0
2020-01-15,bl,stringency_plus,0
2020-01-15,bs,stringency,0
2020-01-15,bs,stringency_plus,0
2020-01-15,ch,stringency,0
2020-01-15,ch,stringency_plus,0
2020-01-15,fr,stringency,0
2020-01-15,fr,stringency_plus,0
2020-01-15,ge,stringency,0
2020-01-15,ge,stringency_plus,0
2020-01-15,gl,stringency,0
2020-01-15,gl,stringency_plus,0
2020-01-15,gr,stringency,0
2020-01-15,gr,stringency_plus,0
2020-01-15,ju,stringency,0
2020-01-15,ju,stringency_plus,0
2020-01-15,lu,stringency,0
2020-01-15,lu,stringency_plus,0
2020-01-15,ne,stringency,0
2020-01-15,ne,stringency_plus,0
2020-01-15,nw,stringency,0
2020-01-15,nw,stringency_plus,0
2020-01-15,ow,stringency,0
2020-01-15,ow,stringency_plus,0
2020-01-15,sg,stringency,0
2020-01-15,sg,stringency_plus,0
2020-01-15,sh,stringency,0
2020-01-15,sh,stringency_plus,0
2020-01-15,so,stringency,0
2020-01-15,so,stringency_plus,0
2020-01-15,sz,stringency,0
2020-01-15,sz,stringency_plus,0
2020-01-15,tg,stringency,0
2020-01-15,tg,stringency_plus,0
2020-01-15,ti,stringency,0
2020-01-15,ti,stringency_plus,0
2020-01-15,ur,stringency,0
2020-01-15,ur,stringency_plus,0
