time,lot,variable,value
2019-07-07,feldegg,daily_mean,100.256140350877
2019-07-07,globus,daily_mean,96.4035087719298
2019-07-07,hardauii,daily_mean,109.428070175439
2019-07-07,hauptbahnhof,daily_mean,83.0947368421053
2019-07-07,hohepromenade,daily_mean,349.536842105263
2019-07-07,horn,daily_mean,0.940350877192983
2019-07-07,jelmoli,daily_mean,115.894736842105
2019-07-07,jungholz,daily_mean,45.859649122807
2019-07-07,maxbillplatz,daily_mean,91.2982456140351
2019-07-07,messeag,daily_mean,977.968421052632
2019-07-07,nordhaus,daily_mean,0
2019-07-07,octavo,daily_mean,116.326315789474
2019-07-07,opera,daily_mean,0
2019-07-07,parkhyatt,daily_mean,196.754385964912
2019-07-07,parkside,daily_mean,36.1228070175439
2019-07-07,pfingstweid,daily_mean,218.410526315789
2019-07-07,puls5,daily_mean,53.1122807017544
2019-07-07,pwest,daily_mean,393.449122807018
2019-07-07,stampfenbach,daily_mean,181.789473684211
2019-07-07,talgarten,daily_mean,60.4771929824561
2019-07-07,theater11,daily_mean,121.852631578947
2019-07-07,total,daily_mean,6449.81052631579
2019-07-07,total,utilization,0.520229918238086
2019-07-07,uniirchel,daily_mean,734.831578947368
2019-07-07,urania,daily_mean,242.19298245614
2019-07-07,usznord,daily_mean,120.529824561404
2019-07-07,uszsued,daily_mean,57.8175438596491
2019-07-07,utoquai,daily_mean,72.5157894736842
2019-07-07,zueri11shopping,daily_mean,42.6175438596491
2019-07-08,accu,daily_mean,150.895833333333
2019-07-08,albisriederplatz,daily_mean,62.7777777777778
2019-07-08,amcentral,daily_mean,15.1493055555556
2019-07-08,bleicherweg,daily_mean,110.180555555556
2019-07-08,centereleven,daily_mean,250.274305555556
2019-07-08,cityparking,daily_mean,236.78125
2019-07-08,cityport,daily_mean,76.3854166666667
2019-07-08,crowneplaza,daily_mean,559.979166666667
2019-07-08,dorflinde,daily_mean,43.2638888888889
2019-07-08,eisfeld,daily_mean,99.6180555555556
2019-07-08,feldegg,daily_mean,96.6354166666667
2019-07-08,globus,daily_mean,77.5
2019-07-08,hardauii,daily_mean,109.840277777778
2019-07-08,hauptbahnhof,daily_mean,101.045138888889
2019-07-08,hohepromenade,daily_mean,391.545138888889
2019-07-08,horn,daily_mean,31.9305555555556
2019-07-08,jelmoli,daily_mean,93.1145833333333
2019-07-08,jungholz,daily_mean,105.875
2019-07-08,maxbillplatz,daily_mean,84.03125
2019-07-08,messeag,daily_mean,832.5
2019-07-08,nordhaus,daily_mean,0
2019-07-08,octavo,daily_mean,113.059027777778
2019-07-08,opera,daily_mean,129.447916666667
2019-07-08,parkhyatt,daily_mean,179.864583333333
2019-07-08,parkside,daily_mean,20
2019-07-08,pfingstweid,daily_mean,168.736111111111
2019-07-08,puls5,daily_mean,37.0486111111111
2019-07-08,pwest,daily_mean,365.645833333333
2019-07-08,stampfenbach,daily_mean,171.465277777778
2019-07-08,talgarten,daily_mean,57.8645833333333
2019-07-08,theater11,daily_mean,118.454861111111
2019-07-08,total,daily_mean,5982.44097222222
2019-07-08,total,utilization,0.482532744976788
2019-07-08,uniirchel,daily_mean,596.819444444444
2019-07-08,urania,daily_mean,268.194444444444
2019-07-08,usznord,daily_mean,84.2013888888889
2019-07-08,uszsued,daily_mean,44.9270833333333
2019-07-08,utoquai,daily_mean,71.4270833333333
2019-07-08,zueri11shopping,daily_mean,25.9618055555556
2019-07-09,accu,daily_mean,149.972222222222
2019-07-09,albisriederplatz,daily_mean,59.2569444444445
2019-07-09,amcentral,daily_mean,11.3645833333333
2019-07-09,bleicherweg,daily_mean,99.1354166666667
2019-07-09,centereleven,daily_mean,239.166666666667
2019-07-09,cityparking,daily_mean,209.878472222222
2019-07-09,cityport,daily_mean,72.90625
2019-07-09,crowneplaza,daily_mean,569.416666666667
2019-07-09,dorflinde,daily_mean,43.0625
2019-07-09,eisfeld,daily_mean,94.8958333333333
2019-07-09,feldegg,daily_mean,83.7083333333333
2019-07-09,globus,daily_mean,73.8993055555556
2019-07-09,hardauii,daily_mean,108.78125
2019-07-09,hauptbahnhof,daily_mean,108.309027777778
2019-07-09,hohepromenade,daily_mean,374.565972222222
2019-07-09,horn,daily_mean,36.5625
2019-07-09,jelmoli,daily_mean,110.576388888889
2019-07-09,jungholz,daily_mean,120.875
2019-07-09,maxbillplatz,daily_mean,81.125
2019-07-09,messeag,daily_mean,818.625
2019-07-09,nordhaus,daily_mean,0
2019-07-09,octavo,daily_mean,114.284722222222
2019-07-09,opera,daily_mean,143.291666666667
2019-07-09,parkhyatt,daily_mean,169.638888888889
2019-07-09,parkside,daily_mean,19.5416666666667
2019-07-09,pfingstweid,daily_mean,164.777777777778
2019-07-09,puls5,daily_mean,33.8472222222222
2019-07-09,pwest,daily_mean,352.284722222222
2019-07-09,stampfenbach,daily_mean,173.413194444444
2019-07-09,talgarten,daily_mean,49.3506944444444
2019-07-09,theater11,daily_mean,115.232638888889
2019-07-09,total,daily_mean,5859.51736111111
2019-07-09,total,utilization,0.472617951372085
2019-07-09,uniirchel,daily_mean,583.576388888889
2019-07-09,urania,daily_mean,253.868055555556
2019-07-09,usznord,daily_mean,81.5069444444445
2019-07-09,uszsued,daily_mean,41.0590277777778
2019-07-09,utoquai,daily_mean,72.8020833333333
2019-07-09,zueri11shopping,daily_mean,24.9583333333333
2019-07-10,accu,daily_mean,149.753472222222
2019-07-10,albisriederplatz,daily_mean,36.4513888888889
2019-07-10,amcentral,daily_mean,14.3506944444444
2019-07-10,bleicherweg,daily_mean,96.4479166666667
2019-07-10,centereleven,daily_mean,233.246527777778
2019-07-10,cityparking,daily_mean,249.895833333333
2019-07-10,cityport,daily_mean,73.7638888888889
2019-07-10,crowneplaza,daily_mean,379.90625
2019-07-10,dorflinde,daily_mean,44.0416666666667
2019-07-10,eisfeld,daily_mean,92.6597222222222
2019-07-10,feldegg,daily_mean,86.4270833333333
2019-07-10,globus,daily_mean,75.9305555555556
2019-07-10,hardauii,daily_mean,67.1701388888889
2019-07-10,hauptbahnhof,daily_mean,106.097222222222
2019-07-10,hohepromenade,daily_mean,376.885416666667
2019-07-10,horn,daily_mean,30.84375
2019-07-10,jelmoli,daily_mean,111.246527777778
2019-07-10,jungholz,daily_mean,117.232638888889
2019-07-10,maxbillplatz,daily_mean,77.2430555555556
2019-07-10,messeag,daily_mean,829.03125
2019-07-10,nordhaus,daily_mean,0
2019-07-10,octavo,daily_mean,115.024305555556
2019-07-10,opera,daily_mean,142.131944444444
2019-07-10,parkhyatt,daily_mean,156.184027777778
2019-07-10,parkside,daily_mean,20.2465277777778
2019-07-10,pfingstweid,daily_mean,120.611111111111
2019-07-10,puls5,daily_mean,32.34375
2019-07-10,pwest,daily_mean,347.680555555556
2019-07-10,stampfenbach,daily_mean,167.395833333333
2019-07-10,talgarten,daily_mean,41.1145833333333
2019-07-10,theater11,daily_mean,112.944444444444
2019-07-10,total,daily_mean,5580.18402777778
2019-07-10,total,utilization,0.450087435697514
2019-07-10,uniirchel,daily_mean,596.489583333333
2019-07-10,urania,daily_mean,251.315972222222
2019-07-10,usznord,daily_mean,84.2604166666667
2019-07-10,uszsued,daily_mean,44.2326388888889
2019-07-10,utoquai,daily_mean,70.7638888888889
2019-07-10,zueri11shopping,daily_mean,28.8194444444444
2019-07-11,accu,daily_mean,153.576388888889
2019-07-11,albisriederplatz,daily_mean,60.4791666666667
2019-07-11,amcentral,daily_mean,11.6215277777778
2019-07-11,bleicherweg,daily_mean,98.4652777777778
2019-07-11,centereleven,daily_mean,221.802083333333
2019-07-11,cityparking,daily_mean,236.767361111111
2019-07-11,cityport,daily_mean,76.0381944444444
2019-07-11,crowneplaza,daily_mean,123.583333333333
2019-07-11,dorflinde,daily_mean,42.7916666666667
2019-07-11,eisfeld,daily_mean,90.0520833333333
2019-07-11,feldegg,daily_mean,68.9548611111111
2019-07-11,globus,daily_mean,74.7395833333333
2019-07-11,hardauii,daily_mean,107.503472222222
2019-07-11,hauptbahnhof,daily_mean,114.854166666667
2019-07-11,hohepromenade,daily_mean,374.440972222222
2019-07-11,horn,daily_mean,27.6909722222222
2019-07-11,jelmoli,daily_mean,105.472222222222
2019-07-11,jungholz,daily_mean,116.347222222222
2019-07-11,maxbillplatz,daily_mean,80.1840277777778
2019-07-11,messeag,daily_mean,808.21875
2019-07-11,nordhaus,daily_mean,0
2019-07-11,octavo,daily_mean,115.069444444444
2019-07-11,opera,daily_mean,152.527777777778
2019-07-11,parkhyatt,daily_mean,162.9375
2019-07-11,parkside,daily_mean,19.8090277777778
2019-07-11,pfingstweid,daily_mean,162.934027777778
2019-07-11,puls5,daily_mean,33.125
2019-07-11,pwest,daily_mean,365.552083333333
2019-07-11,stampfenbach,daily_mean,167.145833333333
2019-07-11,talgarten,daily_mean,38.1805555555556
2019-07-11,theater11,daily_mean,136.253472222222
2019-07-11,total,daily_mean,5420.88888888889
2019-07-11,total,utilization,0.437238981197684
2019-07-11,uniirchel,daily_mean,607.138888888889
2019-07-11,urania,daily_mean,250.850694444444
2019-07-11,usznord,daily_mean,79.3888888888889
2019-07-11,uszsued,daily_mean,41.4895833333333
2019-07-11,utoquai,daily_mean,73.4965277777778
2019-07-11,zueri11shopping,daily_mean,21.40625
2019-07-12,accu,daily_mean,149.489583333333
2019-07-12,albisriederplatz,daily_mean,62.3680555555556
2019-07-12,amcentral,daily_mean,10.5625
2019-07-12,bleicherweg,daily_mean,86.3298611111111
2019-07-12,centereleven,daily_mean,233.934027777778
2019-07-12,cityparking,daily_mean,240.260416666667
2019-07-12,cityport,daily_mean,83.1944444444445
2019-07-12,crowneplaza,daily_mean,303.899305555556
2019-07-12,dorflinde,daily_mean,45.0555555555556
2019-07-12,eisfeld,daily_mean,84.4375
2019-07-12,feldegg,daily_mean,64.4479166666667
2019-07-12,globus,daily_mean,74.6458333333333
2019-07-12,hardauii,daily_mean,105.006944444444
2019-07-12,hauptbahnhof,daily_mean,106.833333333333
2019-07-12,hohepromenade,daily_mean,376.638888888889
2019-07-12,horn,daily_mean,21.3680555555556
2019-07-12,jelmoli,daily_mean,94.1805555555556
2019-07-12,jungholz,daily_mean,89.4131944444444
2019-07-12,maxbillplatz,daily_mean,78.2743055555556
2019-07-12,messeag,daily_mean,835.96875
2019-07-12,nordhaus,daily_mean,0
2019-07-12,octavo,daily_mean,115.534722222222
2019-07-12,opera,daily_mean,133.947916666667
2019-07-12,parkhyatt,daily_mean,185.697916666667
2019-07-12,parkside,daily_mean,21.9027777777778
2019-07-12,pfingstweid,daily_mean,155.416666666667
2019-07-12,puls5,daily_mean,38.25
2019-07-12,pwest,daily_mean,365.840277777778
2019-07-12,stampfenbach,daily_mean,178.902777777778
2019-07-12,talgarten,daily_mean,32.7430555555556
2019-07-12,theater11,daily_mean,142.246527777778
2019-07-12,total,daily_mean,5600.5625
2019-07-12,total,utilization,0.451731125988063
2019-07-12,uniirchel,daily_mean,619.333333333333
2019-07-12,urania,daily_mean,242.604166666667
2019-07-12,usznord,daily_mean,79.3298611111111
2019-07-12,uszsued,daily_mean,43.8784722222222
2019-07-12,utoquai,daily_mean,72.3229166666667
2019-07-12,zueri11shopping,daily_mean,26.3020833333333
2019-07-13,accu,daily_mean,146.313588850174
2019-07-13,albisriederplatz,daily_mean,59.8118466898955
2019-07-13,amcentral,daily_mean,12.5296167247387
2019-07-13,bleicherweg,daily_mean,147.324041811847
2019-07-13,centereleven,daily_mean,245.811846689896
2019-07-13,cityparking,daily_mean,241.679442508711
2019-07-13,cityport,daily_mean,112.372822299652
2019-07-13,crowneplaza,daily_mean,528.491289198606
2019-07-13,dorflinde,daily_mean,44.3414634146342
2019-07-13,eisfeld,daily_mean,154.222996515679
2019-07-13,feldegg,daily_mean,82.2334494773519
2019-07-13,globus,daily_mean,67.0243902439025
2019-07-13,hardauii,daily_mean,105.912891986063
2019-07-13,hauptbahnhof,daily_mean,108.369337979094
2019-07-13,hohepromenade,daily_mean,337.487804878049
2019-07-13,horn,daily_mean,14.2752613240418
2019-07-13,jelmoli,daily_mean,78.9163763066202
2019-07-13,jungholz,daily_mean,51.2857142857143
2019-07-13,maxbillplatz,daily_mean,79.7770034843206
2019-07-13,messeag,daily_mean,999
2019-07-13,nordhaus,daily_mean,0
2019-07-13,octavo,daily_mean,115.8606271777
2019-07-13,opera,daily_mean,113.101045296167
2019-07-13,parkhyatt,daily_mean,202.261324041812
2019-07-13,parkside,daily_mean,36.4599303135889
2019-07-13,pfingstweid,daily_mean,211.219512195122
2019-07-13,puls5,daily_mean,49.1811846689896
2019-07-13,pwest,daily_mean,389.250871080139
2019-07-13,stampfenbach,daily_mean,200.073170731707
2019-07-13,talgarten,daily_mean,26.3728222996516
2019-07-13,theater11,daily_mean,128.456445993031
2019-07-13,total,daily_mean,6335.50174216028
2019-07-13,total,utilization,0.511009980816283
2019-07-13,uniirchel,daily_mean,730.766550522648
2019-07-13,urania,daily_mean,219.439024390244
2019-07-13,usznord,daily_mean,115.498257839721
2019-07-13,uszsued,daily_mean,57.0418118466899
2019-07-13,utoquai,daily_mean,93.6062717770035
2019-07-13,zueri11shopping,daily_mean,29.7317073170732
2019-07-14,accu,daily_mean,146.378472222222
2019-07-14,albisriederplatz,daily_mean,62.71875
2019-07-14,amcentral,daily_mean,0
2019-07-14,bleicherweg,daily_mean,208.298611111111
2019-07-14,centereleven,daily_mean,268.236111111111
2019-07-14,cityparking,daily_mean,511.239583333333
2019-07-14,cityport,daily_mean,113.888888888889
2019-07-14,crowneplaza,daily_mean,494.402777777778
2019-07-14,dorflinde,daily_mean,47.7013888888889
2019-07-14,eisfeld,daily_mean,174.375
2019-07-14,feldegg,daily_mean,92.7534722222222
2019-07-14,globus,daily_mean,117.364583333333
2019-07-14,hardauii,daily_mean,103.361111111111
2019-07-14,hauptbahnhof,daily_mean,139.340277777778
2019-07-14,hohepromenade,daily_mean,403.965277777778
2019-07-14,horn,daily_mean,18.7048611111111
2019-07-14,jelmoli,daily_mean,161.739583333333
2019-07-14,jungholz,daily_mean,52.3819444444445
2019-07-14,maxbillplatz,daily_mean,88.5
2019-07-14,messeag,daily_mean,985.125
2019-07-14,nordhaus,daily_mean,0
2019-07-14,octavo,daily_mean,117.090277777778
2019-07-14,opera,daily_mean,156.885416666667
2019-07-14,parkhyatt,daily_mean,224.934027777778
2019-07-14,parkside,daily_mean,36.0625
2019-07-14,pfingstweid,daily_mean,219.878472222222
2019-07-14,puls5,daily_mean,50.4826388888889
2019-07-14,pwest,daily_mean,391.961805555556
2019-07-14,stampfenbach,daily_mean,208.548611111111
2019-07-14,talgarten,daily_mean,82.6111111111111
2019-07-14,theater11,daily_mean,152.534722222222
2019-07-14,total,daily_mean,7269.3125
2019-07-14,total,utilization,0.586329448298113
2019-07-14,uniirchel,daily_mean,732.291666666667
2019-07-14,urania,daily_mean,370.628472222222
2019-07-14,usznord,daily_mean,117.649305555556
2019-07-14,uszsued,daily_mean,57.9826388888889
2019-07-14,utoquai,daily_mean,113.885416666667
2019-07-14,zueri11shopping,daily_mean,45.4097222222222
2019-07-15,accu,daily_mean,149.114982578397
2019-07-15,albisriederplatz,daily_mean,62.0278745644599
2019-07-15,amcentral,daily_mean,15.6515679442509
2019-07-15,bleicherweg,daily_mean,112.634146341463
2019-07-15,centereleven,daily_mean,238.306620209059
2019-07-15,cityparking,daily_mean,290.797909407666
2019-07-15,cityport,daily_mean,80.8641114982578
2019-07-15,crowneplaza,daily_mean,484.05574912892
2019-07-15,dorflinde,daily_mean,44.9059233449477
2019-07-15,eisfeld,daily_mean,102.749128919861
2019-07-15,feldegg,daily_mean,113.777003484321
2019-07-15,globus,daily_mean,77.0348432055749
2019-07-15,hardauii,daily_mean,101.024390243902
2019-07-15,hauptbahnhof,daily_mean,124.435540069686
2019-07-15,hohepromenade,daily_mean,401.163763066202
2019-07-15,horn,daily_mean,40.1742160278746
2019-07-15,jelmoli,daily_mean,108.285714285714
2019-07-15,jungholz,daily_mean,104.637630662021
2019-07-15,maxbillplatz,daily_mean,82.9059233449477
2019-07-15,messeag,daily_mean,817.996515679443
2019-07-15,nordhaus,daily_mean,64.0905923344948
2019-07-15,octavo,daily_mean,113.867595818815
2019-07-15,opera,daily_mean,192.790940766551
2019-07-15,parkhyatt,daily_mean,195.606271777004
2019-07-15,parkside,daily_mean,19.8362369337979
2019-07-15,pfingstweid,daily_mean,151.822299651568
2019-07-15,puls5,daily_mean,35.2717770034843
2019-07-15,pwest,daily_mean,364.864111498258
2019-07-15,stampfenbach,daily_mean,186.421602787456
2019-07-15,talgarten,daily_mean,55.2891986062718
2019-07-15,theater11,daily_mean,126.257839721254
2019-07-15,total,daily_mean,6179.52961672474
2019-07-15,total,utilization,0.498429554502721
2019-07-15,uniirchel,daily_mean,603.202090592335
2019-07-15,urania,daily_mean,281.623693379791
2019-07-15,usznord,daily_mean,84
2019-07-15,uszsued,daily_mean,44.4703832752613
2019-07-15,utoquai,daily_mean,83.0940766550523
2019-07-15,zueri11shopping,daily_mean,24.4773519163763
2019-07-16,accu,daily_mean,149.202090592335
2019-07-16,albisriederplatz,daily_mean,60.9233449477352
2019-07-16,amcentral,daily_mean,13.6202090592335
2019-07-16,bleicherweg,daily_mean,94.4250871080139
2019-07-16,centereleven,daily_mean,236.188153310105
2019-07-16,cityparking,daily_mean,272.891986062718
2019-07-16,cityport,daily_mean,75.8710801393728
2019-07-16,crowneplaza,daily_mean,468.742160278746
2019-07-16,dorflinde,daily_mean,44.3484320557491
2019-07-16,eisfeld,daily_mean,99.9477351916376
2019-07-16,feldegg,daily_mean,104.515679442509
2019-07-16,globus,daily_mean,78.5923344947735
2019-07-16,hardauii,daily_mean,103.240418118467
2019-07-16,hauptbahnhof,daily_mean,130.533101045296
2019-07-16,hohepromenade,daily_mean,382.735191637631
2019-07-16,horn,daily_mean,38.7003484320558
2019-07-16,jelmoli,daily_mean,117.933797909408
2019-07-16,jungholz,daily_mean,119.665505226481
2019-07-16,maxbillplatz,daily_mean,84.2648083623693
2019-07-16,messeag,daily_mean,814.515679442509
2019-07-16,nordhaus,daily_mean,147.996515679443
2019-07-16,octavo,daily_mean,113.191637630662
2019-07-16,opera,daily_mean,186.379790940767
2019-07-16,parkhyatt,daily_mean,195.780487804878
2019-07-16,parkside,daily_mean,19.8536585365854
2019-07-16,pfingstweid,daily_mean,157.780487804878
2019-07-16,puls5,daily_mean,40.2822299651568
2019-07-16,pwest,daily_mean,359.829268292683
2019-07-16,stampfenbach,daily_mean,184.770034843206
2019-07-16,talgarten,daily_mean,47.3031358885018
2019-07-16,theater11,daily_mean,119.961672473868
2019-07-16,total,daily_mean,6165.4425087108
2019-07-16,total,utilization,0.497293314140249
2019-07-16,uniirchel,daily_mean,600.452961672474
2019-07-16,urania,daily_mean,275.306620209059
2019-07-16,usznord,daily_mean,82.2473867595819
2019-07-16,uszsued,daily_mean,43.7526132404181
2019-07-16,utoquai,daily_mean,71.9372822299652
2019-07-16,zueri11shopping,daily_mean,27.7595818815331
2019-07-17,accu,daily_mean,150.694444444444
2019-07-17,albisriederplatz,daily_mean,61.3923611111111
2019-07-17,amcentral,daily_mean,9.66319444444444
2019-07-17,bleicherweg,daily_mean,94.2847222222222
2019-07-17,centereleven,daily_mean,243.625
2019-07-17,cityparking,daily_mean,288.642361111111
2019-07-17,cityport,daily_mean,82.8229166666667
2019-07-17,crowneplaza,daily_mean,451.652777777778
2019-07-17,dorflinde,daily_mean,45.9027777777778
2019-07-17,eisfeld,daily_mean,121.8125
2019-07-17,feldegg,daily_mean,110.815972222222
2019-07-17,globus,daily_mean,79.9513888888889
2019-07-17,hardauii,daily_mean,100.944444444444
2019-07-17,hauptbahnhof,daily_mean,114.347222222222
2019-07-17,hohepromenade,daily_mean,389.479166666667
2019-07-17,horn,daily_mean,34.0173611111111
2019-07-17,jelmoli,daily_mean,119.208333333333
2019-07-17,jungholz,daily_mean,120.149305555556
2019-07-17,maxbillplatz,daily_mean,84.3958333333333
2019-07-17,messeag,daily_mean,808.21875
2019-07-17,nordhaus,daily_mean,113.722222222222
2019-07-17,octavo,daily_mean,116.045138888889
2019-07-17,opera,daily_mean,187.204861111111
2019-07-17,parkhyatt,daily_mean,197.850694444444
2019-07-17,parkside,daily_mean,20.9652777777778
2019-07-17,pfingstweid,daily_mean,161.302083333333
2019-07-17,puls5,daily_mean,37.8611111111111
2019-07-17,pwest,daily_mean,359.253472222222
2019-07-17,stampfenbach,daily_mean,182.315972222222
2019-07-17,talgarten,daily_mean,51.0347222222222
2019-07-17,theater11,daily_mean,128.840277777778
2019-07-17,total,daily_mean,6166.94791666667
2019-07-17,total,utilization,0.497414737592085
2019-07-17,uniirchel,daily_mean,610.923611111111
2019-07-17,urania,daily_mean,265.295138888889
2019-07-17,usznord,daily_mean,80.8333333333333
2019-07-17,uszsued,daily_mean,44.7881944444444
2019-07-17,utoquai,daily_mean,67.1736111111111
2019-07-17,zueri11shopping,daily_mean,29.5173611111111
2019-07-18,accu,daily_mean,151.423611111111
2019-07-18,albisriederplatz,daily_mean,60.1527777777778
2019-07-18,amcentral,daily_mean,11.7118055555556
2019-07-18,bleicherweg,daily_mean,99.8611111111111
2019-07-18,centereleven,daily_mean,123.090277777778
2019-07-18,cityparking,daily_mean,268.166666666667
2019-07-18,cityport,daily_mean,82.9340277777778
2019-07-18,crowneplaza,daily_mean,425.409722222222
2019-07-18,dorflinde,daily_mean,45.6597222222222
2019-07-18,eisfeld,daily_mean,114.861111111111
2019-07-18,feldegg,daily_mean,110.173611111111
2019-07-18,globus,daily_mean,78.1736111111111
2019-07-18,hardauii,daily_mean,101.576388888889
2019-07-18,hauptbahnhof,daily_mean,116.944444444444
2019-07-18,hohepromenade,daily_mean,389.663194444444
2019-07-18,horn,daily_mean,26.9409722222222
2019-07-18,jelmoli,daily_mean,124.96875
2019-07-18,jungholz,daily_mean,121.982638888889
2019-07-18,maxbillplatz,daily_mean,80.7986111111111
2019-07-18,messeag,daily_mean,818.625
2019-07-18,nordhaus,daily_mean,96.2916666666667
2019-07-18,octavo,daily_mean,119.107638888889
2019-07-18,opera,daily_mean,176.145833333333
2019-07-18,parkhyatt,daily_mean,197.815972222222
2019-07-18,parkside,daily_mean,21.4166666666667
2019-07-18,pfingstweid,daily_mean,152.902777777778
2019-07-18,puls5,daily_mean,43.1631944444445
2019-07-18,pwest,daily_mean,362.1875
2019-07-18,stampfenbach,daily_mean,187.090277777778
2019-07-18,talgarten,daily_mean,45.1736111111111
2019-07-18,theater11,daily_mean,138.388888888889
2019-07-18,total,daily_mean,5452.67013888889
2019-07-18,total,utilization,0.439802398684376
2019-07-18,uniirchel,daily_mean,76.7465277777778
2019-07-18,urania,daily_mean,258.996527777778
2019-07-18,usznord,daily_mean,83.6354166666667
2019-07-18,uszsued,daily_mean,45.21875
2019-07-18,utoquai,daily_mean,70.3784722222222
2019-07-18,zueri11shopping,daily_mean,24.8923611111111
2019-07-19,accu,daily_mean,151.510416666667
2019-07-19,albisriederplatz,daily_mean,60.0694444444445
2019-07-19,amcentral,daily_mean,10.4583333333333
2019-07-19,bleicherweg,daily_mean,104.170138888889
2019-07-19,centereleven,daily_mean,222.458333333333
2019-07-19,cityparking,daily_mean,263.552083333333
2019-07-19,cityport,daily_mean,92.9270833333333
2019-07-19,crowneplaza,daily_mean,410.204861111111
2019-07-19,dorflinde,daily_mean,45.0833333333333
2019-07-19,eisfeld,daily_mean,128.065972222222
2019-07-19,feldegg,daily_mean,113.767361111111
2019-07-19,globus,daily_mean,73.0694444444444
2019-07-19,hardauii,daily_mean,102.006944444444
2019-07-19,hauptbahnhof,daily_mean,110.524305555556
2019-07-19,hohepromenade,daily_mean,386.451388888889
2019-07-19,horn,daily_mean,31.1145833333333
2019-07-19,jelmoli,daily_mean,109.381944444444
2019-07-19,jungholz,daily_mean,92.9375
2019-07-19,maxbillplatz,daily_mean,83.9027777777778
2019-07-19,messeag,daily_mean,832.5
2019-07-19,nordhaus,daily_mean,96.4479166666667
2019-07-19,octavo,daily_mean,117.774305555556
2019-07-19,opera,daily_mean,169.34375
2019-07-19,parkhyatt,daily_mean,197.694444444444
2019-07-19,parkside,daily_mean,22.2152777777778
2019-07-19,pfingstweid,daily_mean,154.878472222222
2019-07-19,puls5,daily_mean,42.75
2019-07-19,pwest,daily_mean,371.59375
2019-07-19,stampfenbach,daily_mean,195.336805555556
2019-07-19,talgarten,daily_mean,32.4513888888889
2019-07-19,theater11,daily_mean,138.899305555556
2019-07-19,total,daily_mean,5462.84375
2019-07-19,total,utilization,0.440622983545733
2019-07-19,uniirchel,daily_mean,0
2019-07-19,urania,daily_mean,263.743055555556
2019-07-19,usznord,daily_mean,93.2256944444445
2019-07-19,uszsued,daily_mean,46.1770833333333
2019-07-19,utoquai,daily_mean,67.9583333333333
2019-07-19,zueri11shopping,daily_mean,28.1979166666667
2019-07-20,accu,daily_mean,154.416666666667
2019-07-20,albisriederplatz,daily_mean,62.3298611111111
2019-07-20,amcentral,daily_mean,16.6631944444444
2019-07-20,bleicherweg,daily_mean,115.704861111111
2019-07-20,centereleven,daily_mean,278.059027777778
2019-07-20,cityparking,daily_mean,263.184027777778
2019-07-20,cityport,daily_mean,122.739583333333
2019-07-20,crowneplaza,daily_mean,417.399305555556
2019-07-20,dorflinde,daily_mean,44.8333333333333
2019-07-20,eisfeld,daily_mean,168.732638888889
2019-07-20,feldegg,daily_mean,133.128472222222
2019-07-20,globus,daily_mean,71.3229166666667
2019-07-20,hardauii,daily_mean,109.930555555556
2019-07-20,hauptbahnhof,daily_mean,93.3784722222222
2019-07-20,hohepromenade,daily_mean,368.878472222222
2019-07-20,horn,daily_mean,56.8472222222222
2019-07-20,jelmoli,daily_mean,88.0486111111111
2019-07-20,jungholz,daily_mean,59.3368055555556
2019-07-20,maxbillplatz,daily_mean,85.8819444444445
2019-07-20,messeag,daily_mean,999
2019-07-20,nordhaus,daily_mean,117.479166666667
2019-07-20,octavo,daily_mean,119.503472222222
2019-07-20,opera,daily_mean,158.336805555556
2019-07-20,parkhyatt,daily_mean,188.631944444444
2019-07-20,parkside,daily_mean,35.1041666666667
2019-07-20,pfingstweid,daily_mean,211.555555555556
2019-07-20,puls5,daily_mean,49.5243055555556
2019-07-20,pwest,daily_mean,382.559027777778
2019-07-20,stampfenbach,daily_mean,205.784722222222
2019-07-20,talgarten,daily_mean,33.2569444444444
2019-07-20,theater11,daily_mean,128.204861111111
2019-07-20,total,daily_mean,5865.92013888889
2019-07-20,total,utilization,0.473134387714864
2019-07-20,uniirchel,daily_mean,0
2019-07-20,urania,daily_mean,226.326388888889
2019-07-20,usznord,daily_mean,117.579861111111
2019-07-20,uszsued,daily_mean,62.6701388888889
2019-07-20,utoquai,daily_mean,88.1979166666667
2019-07-20,zueri11shopping,daily_mean,31.3888888888889
2019-07-21,accu,daily_mean,157.717948717949
2019-07-21,albisriederplatz,daily_mean,57.4542124542125
2019-07-21,amcentral,daily_mean,0
2019-07-21,bleicherweg,daily_mean,130.967032967033
2019-07-21,centereleven,daily_mean,301.593406593407
2019-07-21,cityparking,daily_mean,361.538461538462
2019-07-21,cityport,daily_mean,123.307692307692
2019-07-21,crowneplaza,daily_mean,397.842490842491
2019-07-21,dorflinde,daily_mean,47.6813186813187
2019-07-21,eisfeld,daily_mean,176.10989010989
2019-07-21,feldegg,daily_mean,138.630036630037
2019-07-21,globus,daily_mean,119.406593406593
2019-07-21,hardauii,daily_mean,100.021978021978
2019-07-21,hauptbahnhof,daily_mean,119.355311355311
2019-07-21,hohepromenade,daily_mean,428.798534798535
2019-07-21,horn,daily_mean,62.1978021978022
2019-07-21,jelmoli,daily_mean,158.912087912088
2019-07-21,jungholz,daily_mean,19.5421245421245
2019-07-21,maxbillplatz,daily_mean,88.6520146520147
